dataset, model, attack, eps, defense, date, acc
celeba, C, bim, 0.05, defense_gan, 2021-11-14 13:19, 0.7540050377833754
celeba, B, mim, 0.05, defense_gan, 2021-11-14 13:19, 0.503022670025189
celeba, A, mim, 0.05, defense_gan, 2021-11-14 13:18, 0.7243828715365239
celeba, E, mim, 0.1, defense_gan, 2021-11-14 13:19, 0.2913853904282116
celeba, D, bim, 0.3, defense_gan, 2021-11-14 13:19, 0.7407052896725441
celeba, F, mim, 0.1, defense_gan, 2021-11-14 13:19, 0.5845843828715366
celeba, C, bim, 0.1, defense_gan, 2021-11-14 13:19, 0.7177329974811083
celeba, B, mim, 0.1, defense_gan, 2021-11-14 13:19, 0.5174811083123426
celeba, D, cw, 0.05, defense_gan, 2021-11-14 13:19, 0.47632241813602016
celeba, E, mim, 0.2, defense_gan, 2021-11-14 13:19, 0.06886649874055416
celeba, A, mim, 0.1, defense_gan, 2021-11-14 13:18, 0.5539042821158691
celeba, F, mim, 0.2, defense_gan, 2021-11-14 13:19, 0.25838790931989924
celeba, D, cw, 0.1, defense_gan, 2021-11-14 13:19, 0.478639798488665
celeba, C, bim, 0.2, defense_gan, 2021-11-14 13:19, 0.4570277078085642
celeba, B, mim, 0.2, defense_gan, 2021-11-14 13:19, 0.17440806045340052
celeba, E, mim, 0.3, defense_gan, 2021-11-14 13:19, 0.04513853904282116
celeba, A, mim, 0.2, defense_gan, 2021-11-14 13:18, 0.26297229219143575
celeba, F, mim, 0.3, defense_gan, 2021-11-14 13:19, 0.19481108312342568
celeba, D, cw, 0.2, defense_gan, 2021-11-14 13:19, 0.48005037783375315
celeba, E, bim, 0.05, defense_gan, 2021-11-14 13:19, 0.616977329974811
celeba, B, mim, 0.3, defense_gan, 2021-11-14 13:19, 0.42790931989924436
celeba, C, bim, 0.3, defense_gan, 2021-11-14 13:19, 0.4742065491183879
celeba, A, mim, 0.3, defense_gan, 2021-11-14 13:18, 0.15788413098236775
celeba, F, bim, 0.05, defense_gan, 2021-11-14 13:19, 0.7179345088161209
celeba, D, cw, 0.3, defense_gan, 2021-11-14 13:19, 0.4759697732997481
celeba, E, bim, 0.1, defense_gan, 2021-11-14 13:19, 0.38050377833753146
celeba, B, bim, 0.05, defense_gan, 2021-11-14 13:19, 0.5544080604534005
celeba, C, cw, 0.05, defense_gan, 2021-11-14 13:19, 0.13939546599496222
celeba, A, bim, 0.05, defense_gan, 2021-11-14 13:18, 0.7299244332493703
celeba, F, bim, 0.1, defense_gan, 2021-11-14 13:19, 0.5499244332493702
celeba, D, fgsm, 0.05, defense_gan, 2021-11-14 13:19, 0.5134508816120906
celeba, E, bim, 0.2, defense_gan, 2021-11-14 13:19, 0.10120906801007556
celeba, B, bim, 0.1, defense_gan, 2021-11-14 13:19, 0.47576826196473554
celeba, C, cw, 0.1, defense_gan, 2021-11-14 13:19, 0.1456926952141058
celeba, A, bim, 0.1, defense_gan, 2021-11-14 13:18, 0.5488664987405542
celeba, D, fgsm, 0.1, defense_gan, 2021-11-14 13:19, 0.5655415617128463
celeba, F, bim, 0.2, defense_gan, 2021-11-14 13:19, 0.38700251889168763
celeba, E, bim, 0.3, defense_gan, 2021-11-14 13:19, 0.048413098236775816
celeba, B, bim, 0.2, defense_gan, 2021-11-14 13:19, 0.4373299748110831
celeba, D, fgsm, 0.2, defense_gan, 2021-11-14 13:19, 0.47445843828715367
celeba, C, cw, 0.2, defense_gan, 2021-11-14 13:19, 0.08161209068010075
celeba, A, bim, 0.2, defense_gan, 2021-11-14 13:18, 0.258639798488665
celeba, F, bim, 0.3, defense_gan, 2021-11-14 13:19, 0.20357682619647355
celeba, E, cw, 0.05, defense_gan, 2021-11-14 13:19, 0.044937027707808566
celeba, B, bim, 0.3, defense_gan, 2021-11-14 13:19, 0.47909319899244335
celeba, D, fgsm, 0.3, defense_gan, 2021-11-14 13:19, 0.5228715365239295
celeba, C, cw, 0.3, defense_gan, 2021-11-14 13:19, 0.09889168765743073
celeba, F, cw, 0.05, defense_gan, 2021-11-14 13:19, 0.08831234256926952
celeba, A, bim, 0.3, defense_gan, 2021-11-14 13:18, 0.1487153652392947
celeba, E, cw, 0.1, defense_gan, 2021-11-14 13:19, 0.045692695214105794
celeba, B, cw, 0.05, defense_gan, 2021-11-14 13:19, 0.4829219143576826
celeba, F, cw, 0.1, defense_gan, 2021-11-14 13:19, 0.11697732997481108
celeba, C, fgsm, 0.05, defense_gan, 2021-11-14 13:19, 0.7602518891687657
