dataset, model, attack, eps, defense, date, acc
mnist, E, bpda_pgd, 0.2, defense_gan, 2021-11-17 00:09, 0.9064321608040201
mnist, F, bpda_pgd, 0.2, defense_gan, 2021-11-17 00:09, 0.9266331658291457
mnist, A, bpda_pgd, 0.2, defense_gan, 2021-11-17 00:09, 0.9505527638190955
mnist, B, bpda_pgd, 0.2, defense_gan, 2021-11-17 00:09, 0.9026130653266332
mnist, D, bpda_pgd, 0.3, defense_gan, 2021-11-17 00:09, 0.7874371859296483
mnist, C, bpda_pgd, 0.3, defense_gan, 2021-11-17 00:09, 0.8931658291457286
mnist, E, bpda_pgd, 0.3, defense_gan, 2021-11-17 00:09, 0.7779899497487437
mnist, F, bpda_pgd, 0.3, defense_gan, 2021-11-17 00:09, 0.8369849246231156
mnist, D, bpda_mim, 0.05, defense_gan, 2021-11-17 00:09, 0.9701507537688442
mnist, A, bpda_pgd, 0.3, defense_gan, 2021-11-17 00:09, 0.8734673366834171
mnist, B, bpda_pgd, 0.3, defense_gan, 2021-11-17 00:09, 0.7559798994974875
mnist, C, bpda_mim, 0.05, defense_gan, 2021-11-17 00:09, 0.9777889447236181
mnist, E, bpda_mim, 0.05, defense_gan, 2021-11-17 00:09, 0.9696482412060301
mnist, D, bpda_mim, 0.1, defense_gan, 2021-11-17 00:09, 0.9608040201005025
mnist, F, bpda_mim, 0.05, defense_gan, 2021-11-17 00:09, 0.9752763819095477
mnist, C, bpda_mim, 0.1, defense_gan, 2021-11-17 00:09, 0.9737688442211055
mnist, A, bpda_mim, 0.05, defense_gan, 2021-11-17 00:09, 0.9777889447236181
mnist, B, bpda_mim, 0.05, defense_gan, 2021-11-17 00:09, 0.9475376884422111
mnist, D, bpda_mim, 0.2, defense_gan, 2021-11-17 00:09, 0.9153768844221105
mnist, E, bpda_mim, 0.1, defense_gan, 2021-11-17 00:09, 0.9577889447236181
mnist, F, bpda_mim, 0.1, defense_gan, 2021-11-17 00:09, 0.9671356783919598
mnist, C, bpda_mim, 0.2, defense_gan, 2021-11-17 00:09, 0.9495477386934673
mnist, A, bpda_mim, 0.1, defense_gan, 2021-11-17 00:09, 0.972462311557789
mnist, B, bpda_mim, 0.1, defense_gan, 2021-11-17 00:09, 0.9435175879396985
mnist, D, bpda_mim, 0.3, defense_gan, 2021-11-17 00:09, 0.7889447236180904
mnist, E, bpda_mim, 0.2, defense_gan, 2021-11-17 00:09, 0.9087437185929649
mnist, F, bpda_mim, 0.2, defense_gan, 2021-11-17 00:09, 0.9298492462311557
mnist, C, bpda_mim, 0.3, defense_gan, 2021-11-17 00:09, 0.8911557788944724
mnist, A, bpda_mim, 0.2, defense_gan, 2021-11-17 00:09, 0.9472361809045227
mnist, B, bpda_mim, 0.2, defense_gan, 2021-11-17 00:09, 0.8911557788944724
mnist, D, bpda_bim, 0.05, defense_gan, 2021-11-17 00:09, 0.9739698492462312
mnist, E, bpda_mim, 0.3, defense_gan, 2021-11-17 00:09, 0.7780904522613066
mnist, F, bpda_mim, 0.3, defense_gan, 2021-11-17 00:09, 0.8396984924623115
mnist, C, bpda_bim, 0.05, defense_gan, 2021-11-17 00:09, 0.9814070351758793
mnist, D, bpda_bim, 0.1, defense_gan, 2021-11-17 00:09, 0.9759798994974874
mnist, A, bpda_mim, 0.3, defense_gan, 2021-11-17 00:09, 0.8673366834170855
mnist, B, bpda_mim, 0.3, defense_gan, 2021-11-17 00:09, 0.7495477386934674
mnist, E, bpda_bim, 0.05, defense_gan, 2021-11-17 00:09, 0.9761809045226131
mnist, C, bpda_bim, 0.1, defense_gan, 2021-11-17 00:09, 0.9829145728643216
mnist, F, bpda_bim, 0.05, defense_gan, 2021-11-17 00:09, 0.9794974874371859
mnist, D, bpda_bim, 0.2, defense_gan, 2021-11-17 00:09, 0.9709547738693467
mnist, A, bpda_bim, 0.05, defense_gan, 2021-11-17 00:09, 0.9809045226130654
mnist, B, bpda_bim, 0.05, defense_gan, 2021-11-17 00:09, 0.9561809045226131
mnist, E, bpda_bim, 0.1, defense_gan, 2021-11-17 00:09, 0.9748743718592965
mnist, C, bpda_bim, 0.2, defense_gan, 2021-11-17 00:09, 0.9785929648241206
mnist, F, bpda_bim, 0.1, defense_gan, 2021-11-17 00:09, 0.9803015075376884
mnist, D, bpda_bim, 0.3, defense_gan, 2021-11-17 00:09, 0.951356783919598
mnist, A, bpda_bim, 0.1, defense_gan, 2021-11-17 00:09, 0.9813065326633166
mnist, B, bpda_bim, 0.1, defense_gan, 2021-11-17 00:09, 0.9544723618090453
mnist, C, bpda_bim, 0.3, defense_gan, 2021-11-17 00:09, 0.9662311557788945
mnist, E, bpda_bim, 0.2, defense_gan, 2021-11-17 00:09, 0.9717587939698492
mnist, F, bpda_bim, 0.2, defense_gan, 2021-11-17 00:09, 0.9739698492462312
mnist, A, bpda_bim, 0.2, defense_gan, 2021-11-17 00:09, 0.9797989949748743
mnist, B, bpda_bim, 0.2, defense_gan, 2021-11-17 00:09, 0.9462311557788945
mnist, E, bpda_bim, 0.3, defense_gan, 2021-11-17 00:09, 0.9472361809045227
mnist, F, bpda_bim, 0.3, defense_gan, 2021-11-17 00:09, 0.9594974874371859
mnist, B, bpda_bim, 0.3, defense_gan, 2021-11-17 00:09, 0.9274371859296482
